#{"t_start": 1734581809.8197176, "env_id": "LunarLanderTargetPos"}
-23.470289,171,224.697346
5.499474,214,224.855438
-21.588299,223,225.027958
-40.477689,190,225.185579
32.527974,155,226.140229
-100.0,1,226.141585
-79.615898,174,226.271646
-58.761406,237,226.454157
1.644021,125,226.54318
-116.930208,239,226.757981
15.010838,177,226.89172
-88.152512,248,227.08548
-100.0,1,227.086906
-28.587807,192,227.230698
-152.140029,238,227.435699
-100.0,1,227.436953
-183.418714,336,228.622726
-235.89555,301,228.872121
-54.36308,287,229.126303
-100.0,1,229.127779
-53.755379,263,229.338003
-100.0,1,229.339302
-169.142994,391,229.771439
5.051081,164,229.888059
-126.116774,302,230.141596
-100.0,1,230.143068
-240.703933,370,231.337019
222.014728,636,231.92674
-100.0,1,231.928377
-100.0,1,231.929381
-102.305862,291,232.197877
-15.731157,199,232.354733
-72.664172,271,232.580699
121.983687,713,234.343425
-100.0,1,234.345311
-100.0,1,234.34633
-64.413206,226,234.526921
-100.0,1,234.528507
-24.912716,204,234.685456
-100.0,1,234.686747
-26.7685,164,234.816194
-31.817243,239,234.996975
-100.0,1,234.998303
-100.0,1,234.999338
-126.247927,309,235.322765
-100.0,1,235.324129
-100.0,1,235.325197
-19.211225,169,235.4476
-63.619276,196,235.59175
-100.0,1,235.592978
20.016068,137,235.706048
-100.0,1,235.707326
-100.0,1,235.70838
-15.806525,212,235.879413
-100.0,1,235.880781
-100.0,1,235.88185
-100.0,1,235.882864
-6.938239,197,236.901443
-100.0,1,236.902965
-100.0,1,236.90404
-39.215514,169,237.023219
-91.809249,220,237.188695
-24.162684,163,237.330537
5.488322,159,237.44384
-10.984398,158,237.555822
-4.427623,132,237.651687
112.808429,631,238.275654
-135.405534,299,239.423533
-46.714708,200,239.568327
-100.0,1,239.569754
-100.0,1,239.570796
1.811042,150,239.673722
121.639404,374,240.065275
-11.453151,163,240.180014
-100.0,1,240.1813
-95.571643,201,240.326764
-86.929569,206,240.484191
252.190985,402,240.848454
-171.215869,385,242.128051
34.043122,147,242.235996
-100.0,1,242.237377
2.84267,183,242.371045
-98.855217,255,242.593751
254.6294,358,242.889006
-100.0,1,242.89036
-100.0,1,242.891474
-66.116365,203,243.048923
125.784402,419,243.47069
-28.490238,171,243.597548
-100.0,1,243.598871
11.903265,164,243.718743
-100.0,1,243.720162
-155.760199,255,244.861419
-100.0,1,244.862836
-135.188471,210,245.022274
-17.526973,163,245.15199
23.743,170,245.273967
-100.0,1,245.275306
-100.0,1,245.276353
-100.0,1,245.277343
-100.0,1,245.278348
-135.420004,421,245.673821
-100.0,1,245.67547
-100.0,1,245.676546
-100.0,1,245.677568
-100.0,1,245.678531
-100.0,1,245.679568
-11.468404,178,245.812205
-100.0,1,245.813602
-104.486809,200,245.982995
-100.0,1,245.984392
-100.0,1,245.985444
50.856844,690,247.568251
-115.508195,458,248.047594
-100.0,1,248.049091
20.825197,159,248.164255
-100.0,1,248.165606
7.930471,158,248.27724
-100.0,1,248.278599
-100.0,1,248.279698
45.595947,138,248.377184
-117.970937,254,248.580873
-83.003258,239,248.775438
267.084892,592,250.130674
-100.0,1,250.132426
-100.0,1,250.134001
-100.0,1,250.135094
244.28605,252,250.332555
-6.049321,184,250.486798
-100.0,1,250.488077
88.744235,574,251.314462
-10.489692,154,251.428621
-100.0,1,251.429961
-100.0,1,251.431034
-2.78671,165,251.564824
-96.514952,224,251.74343
-100.0,1,251.74482
-15.584968,173,251.871085
244.431248,401,253.094198
-0.427238,173,253.235984
-74.358367,245,253.439852
-100.0,1,253.44124
-167.915036,211,253.604493
-100.0,1,253.605738
-0.37824,144,253.710579
-100.0,1,253.711892
-100.0,1,253.712933
262.353582,277,253.928295
-11.642931,141,254.044179
-67.139771,386,254.362916
-156.636742,342,255.51182
-100.0,1,255.513403
-100.0,1,255.514406
-100.0,1,255.51541
-100.0,1,255.516415
230.615331,360,255.799509
-100.0,1,255.800848
-14.767856,190,255.939249
195.020644,359,256.222986
239.201652,235,256.412338
-120.104686,281,256.688339
-100.0,1,256.689749
-100.221631,293,256.945819
6.399889,172,257.070756
-46.556701,169,258.057961
192.363161,293,258.292458
-52.776764,220,258.461225
-100.0,1,258.462456
-92.562,212,258.624832
-100.0,1,258.626162
-58.993894,197,258.771892
-100.0,1,258.773189
5.322193,195,258.913642
-86.564267,315,259.16949
-100.0,1,259.17086
-192.048984,320,259.489194
-89.334133,312,260.651172
239.745039,271,260.883156
-100.0,1,260.884543
235.886405,252,261.083507
-100.0,1,261.084879
-73.450931,275,261.3171
-100.0,1,261.3184
-142.465297,296,261.582258
-100.0,1,261.583581
-100.0,1,261.584639
-306.949341,456,262.07439
-26.157976,191,262.22218
-100.0,1,262.223524
-16.01475,155,263.196926
-100.0,1,263.198413
-100.0,1,263.19944
-100.0,1,263.200413
27.151786,1009,264.342011
-100.0,1,264.343729
-100.0,1,264.344776
90.0235,530,264.964573
-100.0,1,264.966092
-100.0,1,264.967157
-100.0,1,264.968199
-110.888255,245,265.183467
119.147397,502,266.545849
-79.990304,246,266.747853
-255.164133,694,267.715778
-106.291264,249,267.918669
-100.0,1,267.92008
243.833272,235,268.098365
-100.0,1,268.099752
-100.0,1,268.100741
-100.0,1,268.101717
-100.0,1,268.102684
-100.0,1,268.103737
229.971532,303,268.347777
-100.0,1,268.34933
-100.0,1,268.350399
-100.0,1,268.351424
15.922471,733,270.009446
-290.855961,440,270.600852
-100.0,1,270.602319
-288.585275,356,270.902567
-100.0,1,270.903952
-100.0,1,270.905049
232.647586,264,271.098721
220.063693,356,272.231637
-336.03775,424,272.673222
-100.0,1,272.674648
-100.0,1,272.675703
-100.0,1,272.676703
-303.369518,430,273.073778
-100.0,1,273.075321
-100.0,1,273.076398
104.75566,568,273.88675
-100.0,1,273.888438
-100.0,1,273.88949
-100.0,1,273.890447
140.353763,582,275.398314
-343.372599,668,276.027289
-100.0,1,276.029035
-100.0,1,276.030066
-324.663717,478,276.448078
-100.0,1,276.449617
-100.0,1,276.450669
-100.0,1,276.451657
-100.0,1,276.452645
-332.125466,689,277.296629
203.457517,317,278.394365
197.518235,299,278.662992
-100.0,1,278.664473
208.199806,365,278.968788
-100.0,1,278.970104
-100.0,1,278.971106
204.180784,294,279.198924
-100.0,1,279.200407
-272.072106,498,279.673867
-100.0,1,279.675408
-52.873924,202,279.824823
-64.082137,211,279.9887
-100.0,1,279.990069
-100.0,1,279.991128
239.872179,251,281.012363
-100.0,1,281.013868
-100.0,1,281.0149
-42.092186,121,281.099213
-100.0,1,281.100429
-100.0,1,281.101444
198.245886,329,281.352635
-76.82416,401,281.799925
-39.267388,161,281.91199
-100.0,1,281.913255
147.441427,522,282.438057
-202.709173,449,283.795045
-27.859711,218,283.960744
-25.311376,180,284.091658
204.303816,300,284.347501
-100.0,1,284.348999
-30.677578,221,284.519056
-100.0,1,284.520486
-356.814392,567,285.060249
-61.62703,321,285.344706
-100.0,1,285.346165
-100.0,1,285.347222
-100.0,1,285.348258
-26.461309,180,286.315476
-114.719294,356,286.654391
200.664502,352,286.941066
163.28847,539,287.609674
189.244671,357,287.895893
-30.131719,146,288.006249
-100.0,1,288.007587
-100.0,1,288.008624
-73.87032,308,289.148152
-100.0,1,289.149673
-100.0,1,289.15069
-100.0,1,289.151772
-100.0,1,289.152764
-100.0,1,289.153709
-126.562405,391,289.512352
-100.0,1,289.513772
218.521782,280,289.752405
186.431079,370,290.093096
-86.590366,431,290.649376
-280.997866,615,292.2164
-100.0,1,292.218068
-100.0,1,292.219134
226.548257,265,292.430964
-45.41823,252,292.624279
218.83343,394,292.994503
-100.0,1,292.995995
-100.0,1,292.99701
-100.0,1,292.997972
-100.0,1,292.9989
-99.655283,346,293.322526
-100.0,1,293.323961
192.573747,374,293.705162
222.648352,271,294.762658
-100.0,1,294.7641
-49.765278,270,294.990426
-100.0,1,294.991758
-356.939267,586,295.545246
199.514803,317,295.83529
191.001092,329,296.108367
-237.916931,332,296.425911
186.687566,317,297.543068
-100.0,1,297.544599
-160.690567,315,297.811
-100.0,1,297.812409
207.622344,318,298.061003
-100.0,1,298.062388
-36.228591,254,298.28496
-100.0,1,298.286387
222.929862,279,298.494001
216.00934,342,298.770775
-26.77917,231,298.97793
-6.116875,177,299.112339
-100.0,1,299.113647
-100.0,1,299.114649
-100.0,1,299.115603
-348.903643,571,300.447493
-127.090212,355,300.786218
242.68192,301,301.022978
-100.0,1,301.024508
-90.319512,324,301.346126
175.759332,349,301.661332
-64.83066,180,302.652758
-100.0,1,302.654186
-8.461728,193,302.805085
-46.987829,290,303.051174
-258.497104,399,303.442766
-23.822715,164,303.55785
-100.0,1,303.559101
-317.684787,593,304.096599
-191.825968,614,305.452353
-100.0,1,305.454041
-100.0,1,305.455072
-100.0,1,305.456106
86.071202,729,306.509018
188.3091,329,306.781229
44.865054,850,308.79726
-100.0,1,308.799252
-54.730829,259,309.017192
-100.0,1,309.01862
-100.0,1,309.019672
-96.853811,274,309.264324
220.834592,274,309.470519
-59.880184,248,309.664131
-100.0,1,309.665459
-44.63622,162,309.78459
-11.34112,187,309.926733
220.574445,267,310.137776
217.90821,322,311.31313
-100.0,1,311.314805
228.22644,348,311.588581
-97.074411,337,311.960328
208.551908,334,312.22509
-31.784731,167,312.345142
175.428488,309,312.613566
-100.0,1,312.614961
205.817967,351,312.893749
204.336777,348,314.068042
-100.0,1,314.069734
-57.450599,183,314.216955
-100.0,1,314.218235
-100.0,1,314.219226
-225.659867,671,314.807181
-294.426307,468,315.330979
-97.661915,329,315.656712
-139.468542,397,316.859763
-100.0,1,316.861284
-63.85792,209,317.029774
-100.0,1,317.031133
237.514004,306,317.260281
-88.633837,278,317.476417
-100.0,1,317.477676
-160.829043,384,317.91015
-100.0,1,317.911535
179.315858,302,318.154406
-100.0,1,318.155959
214.451352,306,318.404923
-100.0,1,318.406414
-119.21176,293,319.533774
-100.0,1,319.535342
-100.0,1,319.536415
-100.0,1,319.53741
-407.680182,674,320.131951
-100.0,1,320.133401
-40.082508,263,320.350551
-100.0,1,320.352113
209.451037,321,320.623215
-117.056435,364,320.962431
-100.0,1,320.963952
214.423482,284,322.083412
-100.0,1,322.084805
183.793154,362,322.444223
-100.0,1,322.445656
-188.07115,498,323.029745
-55.258159,167,323.151465
-100.0,1,323.152713
-100.0,1,323.153762
-100.0,1,323.154757
-100.0,1,323.155777
-100.0,1,323.15679
239.253182,305,323.410538
-100.0,1,323.412182
-100.0,1,323.413349
-100.0,1,323.414393
-45.7269,238,323.599484
213.119684,285,323.829301
-50.541898,215,324.83859
-68.819764,324,325.136492
-56.477049,185,325.275646
-64.959604,360,325.583856
-61.125804,150,325.690714
212.765986,338,325.970111
-116.268771,388,326.364255
-100.0,1,326.365759
-100.0,1,326.366762
-144.378014,467,327.835892
-100.0,1,327.838289
-100.0,1,327.839432
-141.894298,630,328.512358
-100.0,1,328.514009
-100.0,1,328.515066
-100.0,1,328.516041
-100.0,1,328.51698
-100.0,1,328.51802
-205.147878,706,329.371769
-100.0,1,329.373401
-28.532696,262,329.57548
-100.0,1,329.576983
-100.0,1,329.578055
-72.803761,408,330.82958
157.286325,384,331.141172
196.58978,503,331.708332
-97.356471,337,332.07074
-49.441761,304,332.375165
-100.0,1,332.376513
-49.307322,182,332.507002
-100.0,1,332.508384
-100.0,1,332.509484
-100.0,1,332.510471
210.668927,299,333.611099
-100.0,1,333.612663
-71.574869,270,333.864699
-23.523252,192,334.007713
-65.629299,193,334.146716
-100.0,1,334.148081
-100.0,1,334.149105
-48.065932,169,334.273876
-47.564422,183,334.40455
-89.446988,347,334.691962
-229.067061,578,336.139301
181.987127,433,336.541993
244.416093,242,336.716096
-100.0,1,336.717461
-100.0,1,336.718538
-163.557057,766,337.703328
232.156351,288,337.926165
-100.0,1,337.927635
-100.0,1,337.928683
-61.548889,183,338.06724
-100.0,1,338.06849
-100.0,1,338.069459
-19.31108,187,339.055489
233.916309,257,339.243236
-137.225138,387,339.598527
-100.0,1,339.599916
-100.0,1,339.60102
-100.0,1,339.602041
-195.873393,363,339.929908
217.614522,277,340.144239
-100.0,1,340.145546
218.575616,312,340.374974
-100.0,1,340.376304
-100.0,1,340.377345
-100.0,1,340.378308
-100.0,1,340.379278
-100.0,1,340.380328
-100.0,1,340.381336
-100.0,1,340.382266
228.828216,374,341.568882
-100.0,1,341.570351
241.703156,287,341.807064
-100.0,1,341.808508
233.193165,309,342.056335
-172.923625,664,342.881998
-141.90853,391,343.212846
-79.385764,351,344.341836
231.891572,317,344.654123
-56.428288,201,344.815693
-5.291112,210,344.96794
249.281484,264,345.192488
-100.0,1,345.193928
-192.576504,367,345.534917
-100.0,1,345.53628
-100.0,1,345.537307
-100.0,1,345.538341
241.318104,259,345.744821
-100.0,1,345.746187
-58.178781,247,345.981077
-169.1653,365,347.184038
245.214234,289,347.406202
-100.0,1,347.407665
-268.797836,916,348.723295
-100.0,1,348.725195
-1.28934,205,348.872603
-100.0,1,348.873915
-100.0,1,348.874941
-291.062787,673,350.558103
-326.35609,481,351.128148
227.688445,271,351.348783
248.230425,286,351.578345
215.32608,313,351.866997
-78.105641,338,352.140376
-178.34691,465,353.381307
-100.0,1,353.382802
-100.0,1,353.383848
-100.0,1,353.384849
-100.0,1,353.385796
-100.0,1,353.386719
-299.256342,858,354.310715
-100.0,1,354.312493
-100.0,1,354.313568
-100.0,1,354.314578
-100.0,1,354.31559
-75.15226,408,354.725007
-326.519114,1275,357.380859
-208.370538,586,358.02531
219.192066,335,358.306874
-100.0,1,358.308299
-54.604644,354,359.449337
-114.709732,459,359.940222
-100.0,1,359.941841
-100.0,1,359.942974
187.889404,331,360.212532
201.901104,446,360.611068
182.828101,544,361.104072
-100.0,1,361.105608
194.565881,337,362.246576
218.027224,305,362.494196
-100.0,1,362.49574
-100.0,1,362.496787
-167.206981,1009,363.899598
235.527839,327,364.185428
-100.0,1,364.186939
173.66554,672,365.750918
-31.256767,174,365.880225
210.171423,306,366.134968
-100.0,1,366.136462
-100.0,1,366.137502
-100.0,1,366.138469
-100.0,1,366.139451
-100.0,1,366.140371
187.02644,562,366.629116
-100.0,1,366.630738
166.110155,434,367.060991
-85.029749,447,368.356032
-117.827291,454,368.802116
-100.0,1,368.803853
-100.0,1,368.8049
-100.0,1,368.805901
186.211755,372,369.109091
202.635868,341,369.390271
-109.455353,636,371.105923
154.545309,456,371.596941
198.177652,508,372.147723
-235.75148,499,372.697523
-100.0,1,372.699106
-100.0,1,372.700204
-65.15453,613,374.535687
-100.0,1,374.53722
224.863064,302,374.783357
-100.0,1,374.784861
-100.0,1,374.785922
-100.0,1,374.786909
-100.0,1,374.787938
-100.0,1,374.788922
-100.0,1,374.789927
210.921867,326,375.113402
-100.0,1,375.114847
240.503592,278,375.344012
216.42431,339,375.628435
-100.0,1,375.629952
143.994145,442,376.052264
195.039191,483,377.419205
-100.0,1,377.420833
-100.0,1,377.42187
-100.0,1,377.422865
-100.0,1,377.423866
168.936712,529,377.924592
-100.0,1,377.926002
209.866537,337,378.194013
-100.0,1,378.195527
179.437414,323,378.472301
-100.0,1,378.473672
217.722152,321,378.728703
171.15622,765,380.826121
178.994957,610,381.579034
-100.0,1,381.580656
-100.0,1,381.581675
-60.437355,238,381.770366
-100.0,1,381.771822
237.774646,273,381.981793
-100.0,1,381.983143
207.036579,329,382.267513
-100.0,1,382.268919
213.103702,385,383.475594
-100.0,1,383.477097
239.506272,270,383.696941
-184.671734,501,384.227838
245.73554,283,384.474245
-100.0,1,384.475671
199.699028,356,384.836893
195.71613,342,385.116648
249.72546,262,386.159143
-100.0,1,386.162531
-100.0,1,386.163622
-100.0,1,386.164607
206.339552,298,386.402459
-100.0,1,386.40391
168.564459,432,386.815565
216.728805,322,387.102734
-100.0,1,387.104108
-100.0,1,387.105141
-100.0,1,387.106131
198.145354,590,387.785647
-90.998675,700,389.577091
-27.988283,166,389.696037
-100.0,1,389.69729
-100.0,1,389.698352
186.621453,386,390.042379
235.799233,270,390.246673
-100.0,1,390.247971
-100.0,1,390.24904
206.261297,312,390.500583
198.699611,337,390.804591
-100.0,1,390.806112
-100.0,1,390.807164
-29.605261,169,391.782609
-100.0,1,391.783973
210.323234,350,392.087845
195.62451,341,392.370019
-100.0,1,392.371594
-100.0,1,392.372589
230.751262,270,392.586374
184.265658,473,393.041518
-100.0,1,393.043
220.534951,291,393.270646
-100.0,1,393.272148
224.871963,275,394.331554
213.938832,280,394.552474
-100.0,1,394.553824
211.976467,348,394.84985
-32.735468,158,394.964712
214.818291,305,395.211883
-100.0,1,395.213356
-100.0,1,395.214411
212.480699,388,395.535915
-100.0,1,395.537447
-69.718938,684,397.151106
-100.0,1,397.152717
-70.205445,470,397.731465
-100.0,1,397.734904
-100.0,1,397.735918
242.738435,294,397.975981
-366.226498,553,398.453271
244.63502,234,398.620673
-100.0,1,398.621952
181.522097,357,399.759101
-100.0,1,399.760489
217.534927,267,399.963434
218.907079,407,400.32058
206.915197,335,400.596654
-100.0,1,400.600301
-100.0,1,400.60137
256.099709,270,400.798643
-100.0,1,400.799986
225.007205,268,401.012428
-100.0,1,401.013886
193.164741,332,401.2774
-286.881351,802,402.939495
-337.889551,710,403.614023
-100.0,1,403.615535
-100.0,1,403.616525
-100.0,1,403.617466
-83.74245,353,403.953352
-100.0,1,403.954711
242.538971,266,405.015395
-100.0,1,405.016842
-100.0,1,405.017927
-100.0,1,405.018944
221.892899,322,405.298523
-101.157298,283,405.566876
170.437672,320,405.821891
-100.0,1,405.823225
10.927001,187,405.959328
-100.0,1,405.960693
235.048822,286,406.178914
-100.0,1,406.180334
-100.0,1,406.181392
-100.0,1,406.182392
250.82059,242,406.370867
-100.0,1,406.372263
232.6518,247,406.568147
-100.0,1,406.569575
-67.219583,375,407.743953
-43.722337,325,408.079215
-100.0,1,408.08083
188.378547,378,408.476375
230.501444,288,408.699221
217.367934,306,408.936581
198.708515,421,409.353947
211.643897,317,410.46996
-100.0,1,410.471323
224.461682,343,410.756455
194.357402,407,411.100591
232.828348,337,411.415353
-100.0,1,411.416925
236.841678,251,411.620456
198.476348,396,411.955674
-100.0,1,411.957273
243.644273,271,413.006889
225.910615,293,413.237327
212.955445,449,413.78745
184.142387,338,414.092603
-37.752351,192,414.238868
220.661097,336,414.532497
-100.0,1,414.534049
211.876151,281,415.607855
-100.0,1,415.609385
-100.0,1,415.610456
226.163195,343,415.888068
-3.11055,215,416.040629
-100.0,1,416.041917
-100.0,1,416.042946
183.394839,317,416.324642
192.344383,391,416.6436
195.066265,564,417.282961
-100.0,1,417.284599
-100.0,1,417.285628
175.69619,376,418.455869
218.707874,407,418.897207
195.710121,346,419.20149
-6.534046,225,419.365185
225.118607,285,419.582431
207.733442,514,420.166502
-30.914261,248,421.216689
-100.0,1,421.218157
-100.0,1,421.219127
-68.51149,533,421.78794
-100.0,1,421.789441
272.203377,220,421.944857
-100.0,1,421.946251
-100.0,1,421.947282
234.760465,259,422.136562
-100.0,1,422.137994
-100.0,1,422.139012
-100.0,1,422.140012
-100.0,1,422.141008
-100.0,1,422.141954
-305.352367,601,422.69875
-70.533529,272,423.759975
185.162878,432,424.13142
-100.0,1,424.132882
-100.0,1,424.133857
-340.979917,746,424.808944
171.01993,440,425.18968
-100.0,1,425.191312
-100.0,1,425.192443
-100.0,1,425.193464
219.985967,404,426.487488
-10.273956,215,426.648392
-100.0,1,426.64969
241.1273,280,426.85818
203.30105,685,427.922755
205.126903,324,428.18366
273.075417,217,428.337237
-100.0,1,428.338615
-100.0,1,428.339661
226.21715,289,428.567467
-100.0,1,428.568828
31.556844,1992,433.340496
-100.0,1,433.34311
-100.0,1,433.344208
243.261944,251,434.46797
245.876431,241,434.671261
260.864473,242,434.847071
-67.325701,428,435.258584
-162.138272,760,436.242497
230.799412,299,437.375278
-100.0,1,437.376955
202.601878,464,437.811659
-100.0,1,437.81326
-100.0,1,437.814281
222.12002,543,438.359078
216.13008,494,438.846168
257.088913,236,439.022016
246.467977,238,440.063769
-100.0,1,440.065067
-100.0,1,440.066042
251.28587,222,440.240754
-100.0,1,440.241955
-100.0,1,440.242972
-248.830564,707,441.002321
257.494557,236,441.183568
-100.0,1,441.184885
216.087757,547,441.869711
239.560854,280,442.103801
91.024348,1426,444.695872
235.962902,256,444.885454
-100.0,1,444.886935
194.560462,467,446.111464
-100.0,1,446.112847
195.128734,460,446.548572
-100.0,1,446.550072
259.365986,234,446.734481
-100.0,1,446.735817
-100.0,1,446.736864
-100.0,1,446.737949
-100.0,1,446.738887
-79.081945,347,447.065812
260.087515,245,447.271029
-100.0,1,447.272436
-100.0,1,447.273434
273.582552,218,447.436276
-100.0,1,447.437761
225.236056,286,447.666471
223.254598,291,448.747228
259.77719,242,448.923445
-100.0,1,448.924771
-100.0,1,448.925788
-100.0,1,448.926765
-100.0,1,448.927668
268.803874,212,449.078137
208.299785,465,449.529007
227.130106,265,449.738642
-100.0,1,449.740091
209.790372,466,450.212169
-100.0,1,450.21382
-72.062276,544,451.7458
-100.0,1,451.747429
173.97476,613,452.305537
-100.0,1,452.307176
-369.706092,694,453.035832
-100.0,1,453.037297
232.93015,258,453.236529
-100.0,1,453.237988
204.428507,672,454.934778
-100.0,1,454.936787
-100.0,1,454.937774
192.715827,370,455.309518
193.287561,427,455.726736
214.320897,327,455.998532
-100.0,1,456.000075
230.510087,317,456.252872
-100.0,1,456.254152
217.351719,568,457.723262
186.244874,621,458.429069
-100.0,1,458.430892
254.483278,228,458.607518
200.195322,310,458.850583
-100.0,1,458.851911
-100.0,1,458.852966
-100.0,1,458.853945
-100.0,1,458.854924
-100.0,1,458.85596
184.708763,450,459.409232
-100.0,1,459.410766
201.455831,468,460.819784
-100.0,1,460.821323
187.100124,612,461.464791
-100.0,1,461.466527
257.994903,231,461.642789
214.48567,292,461.87554
243.130071,228,462.053344
198.957571,582,463.781374
225.425681,274,464.009424
-100.0,1,464.010725
-100.0,1,464.011725
196.758883,455,464.430421
-312.884089,514,464.884502
177.568001,594,466.464108
-100.0,1,466.46585
228.274895,254,466.658642
-100.0,1,466.660056
249.363462,239,466.841699
-100.0,1,466.843068
193.295414,475,467.295073
208.210411,410,467.688538
-100.0,1,467.690064
-100.0,1,467.691075
-100.0,1,467.69212
-100.0,1,467.693152
-100.0,1,467.694063
197.576822,303,467.946029
-100.0,1,467.947509
186.454745,469,469.276448
201.246607,434,469.710451
-100.0,1,469.712071
182.166154,476,470.125515
247.363178,229,470.295466
196.933645,521,470.859685
-100.0,1,470.861364
-384.616736,669,472.335169
191.714762,384,472.651405
-100.0,1,472.652917
-64.760461,343,472.981693
-100.0,1,472.98318
-100.0,1,472.984164
-100.0,1,472.985097
-100.0,1,472.985976
-100.0,1,472.986889
161.226832,656,473.55477
-100.0,1,473.556289
-100.0,1,473.557342
-100.0,1,473.558357
203.457056,339,474.690937
-71.955292,597,475.364474
212.672519,408,475.745485
-100.0,1,475.74694
-100.0,1,475.747968
-100.628947,541,476.457029
201.547686,657,478.204981
-100.0,1,478.206874
231.513716,295,478.459077
258.212056,225,478.63402
-100.0,1,478.635416
207.037814,485,479.105329
-100.0,1,479.106926
197.779365,330,479.380725
-237.533901,1921,483.225048
