#{"t_start": 1734581809.8197176, "env_id": "LunarLanderTargetPos"}
-100.0,1,483.227524
-100.0,1,483.228627
207.94215,498,484.712427
225.439991,560,485.374309
204.821263,480,485.83925
215.059639,385,486.20209
203.171843,497,486.673427
198.927376,684,488.176231
209.159648,387,488.548954
247.638499,223,488.708531
-100.0,1,488.709847
-100.0,1,488.710906
-100.0,1,488.711833
239.670028,228,488.881949
241.623466,266,489.105767
-17.202822,185,489.244765
-37.039183,406,490.539578
-100.0,1,490.541204
-100.0,1,490.542219
-100.0,1,490.543241
-100.0,1,490.544208
-100.0,1,490.545155
-100.0,1,490.546146
-100.0,1,490.547159
187.224414,457,490.951175
-100.0,1,490.952641
203.868264,359,491.292665
-100.0,1,491.29411
-100.0,1,491.295171
187.869045,333,491.565846
-100.0,1,491.567238
201.549024,643,493.089319
217.027147,546,493.65201
245.212219,228,493.833055
-100.0,1,493.836624
-100.0,1,493.837656
-100.0,1,493.838664
-100.0,1,493.839681
-100.0,1,493.840682
-100.0,1,493.841618
210.64354,587,494.500257
-100.0,1,494.501948
-100.0,1,494.502994
250.992951,229,494.693519
202.277985,435,495.164698
-23.922205,172,496.142596
240.482318,228,496.322953
224.1738,232,496.500149
-100.0,1,496.501622
198.072395,352,496.80394
216.300098,627,497.528411
-100.0,1,497.530227
200.154661,301,497.757965
216.34877,353,498.937679
-100.0,1,498.939108
206.491296,479,499.400342
-100.0,1,499.401889
-100.0,1,499.402973
-100.0,1,499.403942
203.692986,693,500.555236
-100.0,1,500.556916
259.195482,212,500.712157
-100.0,1,500.713467
186.347023,365,501.047055
-100.0,1,501.048585
217.304221,495,502.577998
197.388163,361,502.874433
226.777345,337,503.166733
-100.0,1,503.168284
-100.0,1,503.169353
-100.0,1,503.170364
185.325779,354,503.486228
-100.0,1,503.48753
237.774934,236,503.668998
-100.0,1,503.670316
-100.0,1,503.671327
201.390947,408,504.883577
-100.0,1,504.884913
-100.0,1,504.885878
219.042543,285,505.120475
-100.0,1,505.121759
-100.0,1,505.122741
209.235429,268,505.315976
-100.0,1,505.317297
217.004742,257,505.527441
248.68808,219,505.681262
-100.0,1,505.682526
-100.0,1,505.683571
-100.0,1,505.684462
-100.0,1,505.685434
211.570111,499,506.290776
-100.0,1,506.292463
-100.0,1,506.293393
-100.0,1,506.294338
-100.0,1,506.295259
-100.0,1,506.296194
-100.0,1,506.297082
-100.0,1,506.298054
-83.281445,306,506.533575
-100.0,1,506.534976
-100.0,1,506.535969
-100.0,1,506.536913
-100.0,1,506.537863
-100.0,1,506.538762
-100.0,1,506.539732
197.71777,523,507.887266
-100.0,1,507.888694
185.01422,310,508.128936
8.182536,169,508.246099
-100.0,1,508.247374
237.558423,450,508.618252
216.741088,344,508.896306
231.095478,332,509.190054
-100.0,1,509.191443
-100.0,1,509.192446
239.567543,240,510.200154
216.490125,456,510.582813
-100.0,1,510.584336
-100.0,1,510.585377
192.517602,297,510.815088
-100.0,1,510.816428
-100.0,1,510.817414
224.019799,430,511.180869
-100.0,1,511.184518
-100.0,1,511.185596
-100.0,1,511.186604
-100.0,1,511.187692
-100.0,1,511.188674
219.134331,244,511.369375
241.858773,263,511.574187
202.19738,454,512.847548
250.906494,205,512.990227
-100.0,1,512.991526
242.037267,474,513.401106
222.716385,366,513.698839
-100.0,1,513.700241
-100.0,1,513.701306
-100.0,1,513.702227
240.407208,226,513.864563
-100.0,1,513.865966
-19.062301,167,513.979719
213.757729,318,515.072249
233.527127,248,515.267351
-100.0,1,515.268644
238.48022,226,515.436542
-100.0,1,515.438035
-100.0,1,515.439039
-100.0,1,515.440001
-100.0,1,515.440884
210.104413,413,515.786443
261.100882,217,515.94701
-100.0,1,515.948283
236.66388,236,516.118092
-100.0,1,516.119287
191.878327,368,516.519975
-100.0,1,516.521317
-100.0,1,516.522359
-100.0,1,516.523305
226.779752,384,517.668431
255.483077,213,517.819532
-100.0,1,517.820811
-100.0,1,517.821853
244.804404,239,518.003392
-100.0,1,518.00469
-100.0,1,518.0057
-100.0,1,518.00667
-100.0,1,518.007657
-100.0,1,518.008589
-125.346038,726,518.845805
260.677576,204,518.993014
-100.0,1,518.994364
-100.0,1,518.995366
-100.0,1,518.996337
-100.0,1,518.99733
-100.0,1,518.998247
-100.0,1,518.999175
-100.0,1,519.000115
218.727977,310,519.249003
232.418431,276,520.294983
258.203035,211,520.450633
-143.469424,965,521.718483
-24.625082,378,522.152805
248.07834,214,522.305203
204.378528,315,523.444661
-100.0,1,523.44606
-100.0,1,523.447052
225.215139,771,524.106289
219.296003,418,524.485593
264.384862,223,524.650929
-37.819366,343,525.001243
-100.0,1,525.002614
204.462416,361,526.211731
232.732477,276,526.430313
-100.0,1,526.431737
-100.0,1,526.432737
-100.0,1,526.433711
213.8836,327,526.708309
225.434507,297,527.012937
-100.0,1,527.014436
-22.120971,461,527.542869
-100.0,1,527.544454
170.1632,378,527.916219
241.783443,235,528.956856
232.443916,311,529.214352
214.602091,323,529.481225
217.895796,448,529.92324
254.849936,216,530.074676
-100.0,1,530.075995
222.279149,252,530.259284
215.358314,360,530.65219
193.777993,308,531.751647
197.081163,349,532.054259
227.694501,255,532.256395
230.790286,264,532.459851
-100.0,1,532.46132
-100.0,1,532.462295
-100.0,1,532.463235
-100.0,1,532.464178
224.524065,418,532.877555
217.303093,274,533.117027
-100.0,1,533.118418
-100.0,1,533.119437
-100.0,1,533.120387
203.338106,358,534.250997
-100.0,1,534.252409
251.848795,216,534.412273
194.568534,373,534.716134
-100.0,1,534.717544
-100.0,1,534.718568
239.550415,258,534.914868
-100.0,1,534.916346
211.13837,438,535.312897
203.359907,450,535.788452
255.910777,234,536.801109
-100.0,1,536.802344
-100.0,1,536.803415
216.144628,346,537.100555
-100.0,1,537.10208
-100.0,1,537.103153
-100.0,1,537.104181
-100.0,1,537.105149
231.086935,460,537.562589
-49.77001,435,538.065117
-100.0,1,538.066643
217.261501,246,538.253098
-100.0,1,538.254476
-100.0,1,538.255515
-100.0,1,538.256453
225.624139,254,538.460276
-100.0,1,538.461654
212.965902,291,539.562434
-100.0,1,539.563895
-100.0,1,539.564947
-100.0,1,539.565907
-100.0,1,539.566923
-100.0,1,539.567942
224.036462,517,540.095782
-100.0,1,540.097512
227.875049,357,540.4138
212.804281,491,540.823589
176.715954,357,541.146918
-100.0,1,541.148246
196.646307,329,542.272327
-100.0,1,542.273803
-100.0,1,542.274821
211.167423,268,542.488456
216.528671,417,542.843276
-100.0,1,542.844807
-100.0,1,542.845803
214.036916,385,543.145762
187.370648,293,543.377052
-100.0,1,543.378505
-100.0,1,543.379557
-100.0,1,543.380564
-100.0,1,543.381549
-100.0,1,543.382473
195.943223,342,543.676586
246.120174,225,543.848852
204.918809,359,545.029517
216.128842,539,545.649073
221.449479,430,546.030664
212.997159,297,546.298534
214.309591,363,546.633024
-100.0,1,546.634483
-100.0,1,546.635562
227.905106,237,547.698631
222.499079,265,547.913886
210.373486,483,548.52033
218.700362,260,548.723687
262.274349,210,548.88418
232.077414,258,549.111494
211.726369,340,549.426296
213.539195,295,550.533157
212.977493,414,550.993563
-100.0,1,550.995106
213.841958,410,551.412412
251.112529,228,551.580209
181.160702,357,551.884432
-100.0,1,551.885851
-100.0,1,551.886907
196.092442,312,552.167181
238.668438,271,553.369556
-100.0,1,553.370971
-100.0,1,553.37199
-100.0,1,553.372969
223.712117,250,553.568791
-100.0,1,553.570226
-100.0,1,553.571294
225.457116,422,553.980544
232.374584,269,554.18986
220.794336,368,554.520859
220.707077,402,554.938279
-100.0,1,554.939713
215.121037,278,556.037211
-100.0,1,556.038746
230.446937,236,556.236504
-100.0,1,556.237865
-100.0,1,556.238883
-100.0,1,556.23989
-100.0,1,556.240925
227.20785,264,556.46784
-100.0,1,556.469485
230.549531,276,556.682832
-100.0,1,556.684165
261.120075,323,556.926578
-100.0,1,556.92803
-100.0,1,556.928991
202.800945,534,557.585407
202.905982,523,558.960357
-100.0,1,558.962027
-100.0,1,558.96309
-66.049251,328,559.295704
-119.675559,1158,560.65826
197.268345,657,562.210831
211.708249,245,562.388296
143.397875,694,563.449458
215.83451,330,563.755972
-100.0,1,563.757547
-100.0,1,563.75867
-100.0,1,563.759726
9.444785,107,563.834958
236.758966,302,564.122911
-54.003125,300,565.287041
237.501247,262,565.480404
2.665135,111,565.556715
-2.130343,115,565.633185
269.211176,441,565.978122
-100.0,1,565.979616
230.023964,240,566.173871
215.752455,431,566.557708
-100.0,1,566.559231
223.466472,369,567.771128
-100.0,1,567.772722
230.116549,386,568.136253
-100.0,1,568.13778
-100.0,1,568.138842
-100.0,1,568.139874
219.086087,473,568.598885
-100.0,1,568.60041
-100.0,1,568.601414
-100.0,1,568.602439
-100.0,1,568.603467
-100.0,1,568.604423
236.864581,291,568.836055
233.795439,257,569.042782
-100.0,1,569.044327
244.386244,217,569.201293
-100.0,1,569.202604
205.077398,453,570.503405
-100.0,1,570.505204
186.663015,304,570.754046
248.584662,242,570.937008
-14.788477,184,571.073029
-100.0,1,571.074363
-60.855811,476,571.696253
256.871883,203,571.845151
225.663448,266,572.06329
204.452975,355,573.20647
-80.364563,312,573.484083
249.145038,226,573.64405
-48.381195,359,573.944962
211.831428,283,574.186126
263.051975,220,574.339748
-100.0,1,574.341024
-100.0,1,574.34201
-100.0,1,574.343033
-53.091923,316,574.630747
-71.751894,407,575.887408
199.186977,337,576.193781
-100.0,1,576.195334
190.598818,337,576.50906
251.137642,341,576.779484
-100.0,1,576.780849
252.498411,287,576.991771
205.431985,512,577.497288
-100.0,1,577.498893
192.397914,528,578.966452
207.922849,315,579.220891
-100.0,1,579.222282
207.910764,335,579.525265
-100.0,1,579.526673
-100.0,1,579.527705
211.141596,298,579.756059
-100.0,1,579.757583
-100.0,1,579.758643
248.170423,229,579.93489
184.784071,393,581.139523
-100.0,1,581.141131
265.080684,198,581.281549
-100.0,1,581.282891
-100.0,1,581.283885
144.226883,600,582.030243
32.40156,111,582.10629
209.805061,267,582.302731
195.244979,364,582.624986
-100.0,1,582.626431
-44.306668,501,584.112224
-100.0,1,584.113839
19.307741,108,584.186985
228.292512,248,584.381322
-100.0,1,584.382692
202.322947,288,584.613382
210.599613,468,585.065022
-100.0,1,585.066475
-100.0,1,585.067538
222.891824,252,585.24993
213.784582,505,585.858229
209.765606,378,586.999613
223.565689,494,587.512565
253.77266,253,587.700687
-57.588021,457,588.177078
-100.0,1,588.178447
220.776389,253,588.375499
227.447828,530,589.806267
-100.0,1,589.807863
226.254627,364,590.180006
9.108751,96,590.245569
-100.0,1,590.246812
194.47137,448,590.668127
-100.0,1,590.669777
222.535166,554,591.246956
-100.0,1,591.248535
188.596384,351,591.600686
-100.0,1,591.602148
181.812638,390,592.797961
-100.0,1,592.799549
-100.0,1,592.80059
16.644758,109,592.875041
-100.0,1,592.87642
-100.0,1,592.877504
-100.0,1,592.878516
260.653204,217,593.044059
205.091476,289,593.285112
-100.0,1,593.286562
228.249447,244,593.463425
203.149704,395,593.82743
-100.0,1,593.828989
-100.0,1,593.830103
220.630278,355,594.115824
-260.857108,701,595.775479
213.133193,558,596.33168
-100.0,1,596.333352
-100.0,1,596.334446
-100.0,1,596.33549
-100.0,1,596.336453
-100.0,1,596.337396
221.217989,289,596.559645
-100.0,1,596.561096
-17.62324,464,597.050601
215.101502,267,598.098142
241.00692,263,598.316396
181.725605,640,599.20528
-100.0,1,599.206974
-100.0,1,599.207988
227.658033,278,599.412615
226.804097,417,599.831462
-100.0,1,599.833044
262.643715,227,599.998175
-100.0,1,599.999652
236.462754,416,601.179142
-100.0,1,601.180633
256.452303,472,601.570083
-100.0,1,601.571521
-100.0,1,601.572625
182.770196,630,602.314482
250.713165,236,602.492937
222.327543,565,603.989411
-100.0,1,603.991429
210.120059,386,604.318282
-14.165606,190,604.456264
221.461061,284,604.691992
-100.0,1,604.693446
219.561517,238,604.870238
-100.0,1,604.871563
-100.0,1,604.872597
-100.0,1,604.873636
-100.0,1,604.874582
227.959164,234,605.055104
270.623226,370,605.399566
244.305939,226,606.417791
231.589289,250,606.602211
213.390141,615,607.219589
-100.0,1,607.221261
-100.0,1,607.22224
249.800521,218,607.370781
-100.0,1,607.372034
-100.0,1,607.373026
-100.0,1,607.373975
-100.0,1,607.374929
-100.0,1,607.375888
-100.0,1,607.376797
231.826286,316,607.628338
-100.0,1,607.629706
269.445604,196,607.765759
222.592354,417,609.020258
-100.0,1,609.021871
272.803986,196,609.159839
254.638317,239,609.337628
-100.0,1,609.338908
-100.0,1,609.339968
220.274893,378,609.680573
-100.0,1,609.682011
-100.0,1,609.683092
-100.0,1,609.684081
-100.0,1,609.685055
234.053755,380,609.999348
197.300583,420,610.402442
-100.0,1,610.404025
-100.0,1,610.405007
224.790173,248,610.604542
-100.0,1,610.605945
200.1907,504,612.102535
204.507174,546,612.60655
-100.0,1,612.608216
198.441468,381,612.918976
208.10277,272,613.144717
228.6589,532,614.639713
172.422638,357,614.959759
227.425644,255,615.156699
212.898619,293,615.398006
-100.0,1,615.399414
14.013165,90,615.461831
202.396788,616,616.082798
198.866619,313,616.33715
191.059154,419,617.619911
-62.465565,385,618.028612
163.402891,437,618.391443
-100.0,1,618.392982
278.74059,200,618.539926
-100.0,1,618.541263
-100.0,1,618.542261
-100.0,1,618.543225
-100.0,1,618.544234
194.126192,377,618.909355
-100.0,1,618.910704
-100.0,1,618.911702
245.458683,231,619.086649
237.451914,291,620.216867
199.924995,611,620.883089
-100.0,1,620.884717
25.225529,85,620.944417
218.817001,586,621.633385
216.165025,415,622.054912
215.339637,335,623.281378
195.229671,325,623.560014
-100.0,1,623.561422
-100.0,1,623.562495
14.044339,94,623.627541
-100.0,1,623.62881
249.369213,237,623.811501
199.002951,421,624.174676
-100.0,1,624.176259
-100.0,1,624.177305
-100.0,1,624.178283
-100.0,1,624.179236
197.844077,313,624.431237
235.088895,264,624.637263
181.528774,394,625.858242
232.173959,300,626.08964
255.045108,242,626.269237
-100.0,1,626.270554
164.376132,311,626.547611
215.27022,576,627.145669
220.931856,240,627.323211
-100.0,1,627.324547
-100.0,1,627.325535
214.603588,314,628.467031
-100.0,1,628.468517
-100.0,1,628.469581
264.263554,208,628.619787
195.837608,354,628.922468
-100.0,1,628.923946
-100.0,1,628.925002
200.280503,433,629.30665
183.209696,726,630.658471
-100.0,1,630.660314
206.483111,403,631.925227
-100.0,1,631.926621
204.110757,302,632.163962
-100.0,1,632.165431
224.014178,687,632.716434
194.416357,476,633.200337
252.81209,224,633.362812
219.081551,343,634.665208
235.194359,245,634.871157
-100.0,1,634.872623
-100.0,1,634.873777
218.784938,331,635.130942
-100.0,1,635.132427
-100.0,1,635.133417
211.897622,320,635.386685
210.240041,381,635.70036
-100.0,1,635.703646
205.304818,283,635.931306
-47.911204,499,637.474771
192.278633,546,637.944355
185.862631,337,638.226761
-100.0,1,638.228252
-100.0,1,638.229253
-100.0,1,638.230178
-100.0,1,638.231161
198.007592,321,638.517623
199.837011,374,638.827749
223.694565,243,639.956683
258.001751,221,640.116374
187.801161,298,640.343131
246.137836,215,640.49918
-100.0,1,640.50065
-100.0,1,640.5017
-100.0,1,640.502655
-100.0,1,640.503695
218.730052,521,640.993614
270.023069,232,641.168685
206.557796,460,641.70016
194.867732,464,643.101306
-68.369547,404,643.50231
-100.0,1,643.503785
-100.0,1,643.50482
190.715793,441,643.993672
201.827533,408,644.410229
-100.0,1,644.411699
206.833646,576,645.856907
207.154127,285,646.083606
215.738769,301,646.341087
-100.0,1,646.342666
170.277636,326,646.60082
-100.0,1,646.602258
248.807802,226,646.776354
-39.516833,295,647.023051
232.061579,275,647.244938
208.617387,271,648.377387
-100.0,1,648.378712
220.517655,273,648.595974
-23.151505,386,649.010185
-100.0,1,649.011798
223.272451,332,649.305553
-100.0,1,649.30721
-100.0,1,649.308252
-100.0,1,649.309218
213.756204,254,649.49456
255.147326,766,651.091228
229.090943,323,651.369494
233.374203,366,651.730451
244.154719,401,652.056051
-4.190091,104,652.128353
-100.0,1,652.129632
-100.0,1,652.130679
206.662987,357,652.466669
215.796736,518,653.941091
208.26495,398,654.385738
242.23758,256,654.584363
-100.0,1,654.585818
207.9824,314,654.853238
-100.0,1,654.854595
260.910602,215,655.01891
-100.0,1,655.020288
-100.0,1,655.021365
203.461185,442,655.400934
-100.0,1,655.40251
221.043391,265,655.609376
-100.0,1,655.610858
-100.0,1,655.611956
258.679633,216,656.656301
-100.0,1,656.657651
-100.0,1,656.658769
199.337633,399,656.992101
-100.0,1,656.993756
-100.0,1,656.99478
-100.0,1,656.995756
202.398057,307,657.291728
-0.523467,97,657.357473
-100.0,1,657.35874
-100.0,1,657.359731
290.326156,186,657.484986
0.345382,122,657.570394
218.219894,279,657.804458
-100.0,1,657.805773
213.198209,356,658.129793
245.204391,226,659.245785
-100.0,1,659.24716
257.858967,238,659.418761
-100.0,1,659.420016
248.18116,232,659.601738
-100.0,1,659.603138
190.291471,340,659.874479
-100.0,1,659.876046
-20.629411,122,659.963207
256.01906,217,660.134898
-100.0,1,660.136321
238.326921,235,660.31885
258.616514,351,660.6149
248.782992,209,661.622538
200.306924,319,661.884889
273.451647,205,662.041342
-100.0,1,662.042607
9.116323,81,662.095116
171.346712,395,662.451748
242.40546,215,662.599979
212.165301,252,662.789424
-100.0,1,662.790819
-100.0,1,662.791827
-100.0,1,662.792776
252.970916,217,662.956284
7.114693,106,663.03056
224.611653,270,664.138656
-100.0,1,664.140161
-100.0,1,664.141176
-100.0,1,664.142155
205.800415,444,664.576625
219.575726,388,664.936827
215.374211,439,665.331528
233.604584,214,665.492436
259.507064,205,665.643588
-100.0,1,665.644883
231.535396,467,666.946891
-100.0,1,666.948423
-100.0,1,666.949456
217.116973,258,667.15862
-100.0,1,667.160127
-100.0,1,667.161149
-100.0,1,667.162089
-100.0,1,667.163044
240.252612,231,667.331717
3.295294,98,667.400704
197.244369,260,667.602684
-100.0,1,667.604169
16.09656,100,667.673819
-100.0,1,667.675165
-100.0,1,667.676205
206.205911,430,668.125141
-100.0,1,668.126708
-100.0,1,668.127761
-100.0,1,668.128729
242.589291,216,668.296548
-100.0,1,668.29784
-40.472605,386,669.531108
182.204588,430,669.945107
-100.0,1,669.946646
14.924457,125,670.039569
-100.0,1,670.040842
232.387317,246,670.237335
229.444611,389,670.62581
13.292566,98,670.702268
-100.0,1,670.703574
-100.0,1,670.704608
252.396803,206,670.851565
269.870753,272,671.081498
242.590738,233,672.153854
-100.0,1,672.155432
218.897945,417,672.534804
-100.0,1,672.536279
-100.0,1,672.537276
-100.0,1,672.538267
-100.0,1,672.539303
-51.379478,382,672.910288
243.90443,202,673.052388
213.121345,356,673.392434
-100.0,1,673.393776
248.971023,194,673.535049
-100.0,1,673.53677
-100.0,1,673.537869
-100.0,1,673.538888
209.808355,404,673.992853
-100.0,1,673.994246
-100.0,1,673.995254
-100.0,1,673.996309
-63.536992,289,675.164211
-100.0,1,675.165717
-100.0,1,675.166811
-100.0,1,675.167922
189.679133,369,675.485531
179.197921,480,676.122611
-100.0,1,676.124324
217.782655,421,676.564518
194.819938,353,676.869738
-100.0,1,676.87122
-100.0,1,676.872322
-100.0,1,676.873269
-100.0,1,676.874218
236.571019,240,677.915751
-100.0,1,677.917161
208.536172,383,678.258363
230.565034,227,678.420698
226.083723,273,678.634562
-100.0,1,678.635923
-100.0,1,678.636921
-100.0,1,678.637917
257.692608,205,678.789649
18.077696,88,678.849836
-100.0,1,678.851058
-100.0,1,678.852085
214.986947,270,679.052227
4.890781,97,679.117114
155.829788,1169,681.73698
226.52665,235,681.907921
193.394479,411,682.350566
-100.0,1,682.351965
-100.0,1,682.353024
231.913749,312,682.633516
-100.0,1,682.634805
218.612363,423,683.887398
205.058239,446,684.25714
200.754843,388,684.605498
-100.0,1,684.607059
-100.0,1,684.60814
235.877119,282,684.863892
223.437872,274,685.090608
-100.0,1,685.092086
-100.0,1,685.093074
247.735436,223,685.250773
222.960177,368,686.444801
-100.0,1,686.454323
-100.0,1,686.455523
242.282399,216,686.609082
-100.0,1,686.610424
-100.0,1,686.611466
247.220103,204,686.754713
231.30649,202,686.898371
-100.0,1,686.899643
-46.253797,295,687.181141
239.935206,226,687.367973
233.726174,214,687.51282
211.352994,330,687.817486
-100.0,1,687.819066
-100.0,1,687.820084
198.988947,264,688.013401
-100.0,1,688.014818
-100.0,1,688.015846
201.316073,397,689.25574
224.507815,490,689.852991
-100.0,1,689.854945
17.550207,83,689.914152
237.775478,392,690.257478
-100.0,1,690.259583
-100.0,1,690.260669
-100.0,1,690.261631
-100.0,1,690.262592
-100.0,1,690.263586
-100.0,1,690.264513
-100.0,1,690.265404
-100.0,1,690.266418
12.550807,113,690.344709
-100.0,1,690.345892
229.234827,441,690.76455
9.400651,103,690.835613
210.149356,338,692.078536
16.969421,99,692.144953
239.232447,428,692.626633
-100.0,1,692.628201
226.498519,493,693.0788
228.355748,302,693.340846
-100.0,1,693.342279
-100.0,1,693.34331
-100.0,1,693.344239
-100.0,1,693.345181
231.015934,263,693.551728
-100.0,1,693.55334
209.475417,363,694.712302
-100.0,1,694.71379
-100.0,1,694.714826
-100.0,1,694.715824
205.802726,404,695.05347
218.400201,295,695.299361
-100.0,1,695.300967
-100.0,1,695.301995
-100.0,1,695.302995
225.826367,441,695.808978
197.458208,329,696.132068
253.685946,283,696.352603
229.409624,456,697.647799
-100.0,1,697.649455
-100.0,1,697.650489
-100.0,1,697.651515
-100.0,1,697.652421
210.504306,501,698.16853
-100.0,1,698.178305
-100.0,1,698.179528
-100.0,1,698.180547
239.117428,216,698.331772
-100.0,1,698.333166
-100.0,1,698.334175
-100.0,1,698.335157
-100.0,1,698.336174
-100.0,1,698.337115
243.625643,215,698.498241
-100.0,1,698.499711
196.200807,425,698.850914
217.639339,478,700.223413
-100.0,1,700.224996
224.613516,318,700.481707
202.614358,272,700.702444
209.48832,257,700.927871
236.943749,228,701.098891
205.415368,292,701.328373
-100.0,1,701.3299
-100.0,1,701.331013
260.708136,196,701.466911
-100.0,1,701.468384
-6.30746,126,701.563918
-100.0,1,701.565157
-100.0,1,701.566228
-100.0,1,701.567161
250.903067,199,701.705433
-100.0,1,701.706797
-100.0,1,701.707887
-100.0,1,701.708843
-100.0,1,701.709818
-100.0,1,701.71078
-100.0,1,701.711738
-100.0,1,701.712672
258.228182,202,702.708985
-100.0,1,702.710311
229.44363,479,703.158099
-100.0,1,703.159661
-100.0,1,703.160663
-100.0,1,703.161576
255.032535,226,703.348463
227.718534,345,703.700208
13.437324,115,703.77977
224.866882,495,704.262681
-100.0,1,704.264409
-100.0,1,704.265471
251.332588,231,705.310851
-100.0,1,705.312558
22.480175,80,705.365191
214.858337,481,705.843704
-100.0,1,705.845461
-100.0,1,705.846498
-100.0,1,705.847473
-100.0,1,705.848432
-100.0,1,705.849437
235.933415,249,706.038865
-20.910985,333,706.328635
-100.0,1,706.33004
-100.0,1,706.331065
-100.0,1,706.332061
246.214811,217,706.508265
-100.0,1,706.509809
-100.0,1,706.510957
-100.0,1,706.511958
229.420373,456,706.956555
